,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,kpi,awards_won.,avg_training_score,log_age,ln_education,log_previous_year_rating,ln_no_of_training,ln_age,ln_avg_training_score,ln_awards_won.,log_no_of_training,Log_no_of_training,pr_is_promoted,is_promoted,pred_is_promoted
12053,51028,Analytics,region_22,1,m,sourcing,1,31,2,5,0,0,83,3.433987204,0,0.693147181,0,3.433987204,4.418840608,#NAME?,0,0,0.035570161,N,0
12054,9849,Technology,region_16,1,m,other,1,28,3,1,0,0,80,3.33220451,0,1.098612289,0,3.33220451,4.382026635,#NAME?,0,0,0.039683773,N,0
12055,5437,Operations,region_15,3,m,sourcing,1,44,3,4,0,0,58,3.784189634,1.098612289,1.098612289,0,3.784189634,4.060443011,#NAME?,0,0,0.02795793,N,0
12056,49390,Sales & Marketing,region_28,1,m,other,1,30,3,1,0,0,42,3.401197382,0,1.098612289,0,3.401197382,3.737669618,#NAME?,0,0,0.043465415,N,0
12057,59752,Sales & Marketing,region_2,3,f,sourcing,1,38,5,8,0,0,48,3.63758616,1.098612289,1.609437912,0,3.63758616,3.871201011,#NAME?,0,0,0.07369865,N,0
12058,66202,Sales & Marketing,region_27,1,m,other,1,37,4,5,0,0,48,3.610917913,0,1.386294361,0,3.610917913,3.871201011,#NAME?,0,0,0.040516477,N,0
12059,47106,Analytics,region_31,1,m,sourcing,1,32,5,6,0,0,86,3.465735903,0,1.609437912,0,3.465735903,4.454347296,#NAME?,0,0,0.04585267,N,0
12060,30795,HR,region_2,1,f,other,1,34,5,7,0,0,51,3.526360525,0,1.609437912,0,3.526360525,3.931825633,#NAME?,0,0,0.038327269,N,0
12061,56633,Sales & Marketing,region_20,1,m,other,2,31,4,7,0,0,46,3.433987204,0,1.386294361,0.693147181,3.433987204,3.828641396,#NAME?,0.693147181,0.693147181,0.026743431,N,0
12062,75388,Procurement,region_22,1,f,other,2,25,4,4,1,0,69,3.218875825,0,1.386294361,0.693147181,3.218875825,4.234106505,#NAME?,0.693147181,0.693147181,0.218163086,Y,1
12063,53408,Operations,region_15,1,m,referred,1,39,4,3,1,0,60,3.663561646,0,1.386294361,0,3.663561646,4.094344562,#NAME?,0,0,0.11081645,Y,1
12064,38696,Operations,region_14,1,m,sourcing,1,33,3,6,0,0,61,3.496507561,0,1.098612289,0,3.496507561,4.110873864,#NAME?,0,0,0.026951603,N,0
12065,33192,Sales & Marketing,region_26,1,f,other,1,26,2,4,0,0,50,3.258096538,0,0.693147181,0,3.258096538,3.912023005,#NAME?,0,0,0.023245974,N,0
12066,25454,Technology,region_13,3,f,other,1,34,3,8,0,0,79,3.526360525,1.098612289,1.098612289,0,3.526360525,4.369447852,#NAME?,0,0,0.057257775,N,0
12067,71811,Operations,region_14,3,m,sourcing,1,33,4,6,0,0,60,3.496507561,1.098612289,1.386294361,0,3.496507561,4.094344562,#NAME?,0,0,0.045333796,N,0
12068,37611,Operations,region_22,1,m,other,1,36,3,8,0,0,60,3.583518938,0,1.098612289,0,3.583518938,4.094344562,#NAME?,0,0,0.041710165,N,0
12069,39338,Sales & Marketing,region_32,1,m,sourcing,1,31,3,5,0,0,53,3.433987204,0,1.098612289,0,3.433987204,3.970291914,#NAME?,0,0,0.019720609,N,0
12070,10269,Procurement,region_23,1,m,sourcing,1,28,4,7,0,0,68,3.33220451,0,1.386294361,0,3.33220451,4.219507705,#NAME?,0,0,0.080647867,N,0
12071,33009,Technology,region_33,1,m,sourcing,1,41,3,11,1,0,81,3.713572067,0,1.098612289,0,3.713572067,4.394449155,#NAME?,0,0,0.071304702,N,0
12072,10758,R&D,region_16,1,m,other,1,33,3,9,0,0,82,3.496507561,0,1.098612289,0,3.496507561,4.406719247,#NAME?,0,0,0.018113865,N,0
12073,30160,Sales & Marketing,region_34,1,m,other,1,32,4,5,0,0,49,3.465735903,0,1.386294361,0,3.465735903,3.891820298,#NAME?,0,0,0.017280474,N,0
12074,32978,Analytics,region_7,3,f,other,1,35,3,7,1,0,88,3.555348061,1.098612289,1.098612289,0,3.555348061,4.477336814,#NAME?,0,0,0.161605148,Y,1
12075,6385,Sales & Marketing,region_21,3,m,other,1,36,3,2,0,0,48,3.583518938,1.098612289,1.098612289,0,3.583518938,3.871201011,#NAME?,0,0,0.018684819,N,0
12076,46551,Operations,region_30,1,f,other,1,36,3,3,0,0,62,3.583518938,0,1.098612289,0,3.583518938,4.127134385,#NAME?,0,0,0.030079843,N,0
12077,52218,Operations,region_30,1,f,other,1,28,4,5,1,0,55,3.33220451,0,1.386294361,0,3.33220451,4.007333185,#NAME?,0,0,0.165225081,Y,1
12078,5809,Operations,region_2,1,m,other,1,58,3,26,1,0,64,4.060443011,0,1.098612289,0,4.060443011,4.158883083,#NAME?,0,0,0.095870594,N,0
12079,29227,Sales & Marketing,region_11,1,m,other,1,39,4,9,0,0,52,3.663561646,0,1.386294361,0,3.663561646,3.951243719,#NAME?,0,0,0.02731675,N,0
12080,22072,Technology,region_22,1,f,other,1,26,3,1,0,0,80,3.258096538,0,1.098612289,0,3.258096538,4.382026635,#NAME?,0,0,0.071055786,N,0
12081,49153,Technology,region_2,3,m,other,1,41,3,11,1,0,78,3.713572067,1.098612289,1.098612289,0,3.713572067,4.356708827,#NAME?,0,0,0.166124883,Y,1
12082,54995,Sales & Marketing,region_4,1,m,sourcing,1,30,3,3,0,0,52,3.401197382,0,1.098612289,0,3.401197382,3.951243719,#NAME?,0,0,0.056741726,N,0
12083,72010,Sales & Marketing,region_13,1,m,other,1,37,4,7,1,0,48,3.610917913,0,1.386294361,0,3.610917913,3.871201011,#NAME?,0,0,0.136996335,Y,1
12084,56115,Sales & Marketing,region_2,1,m,referred,1,31,5,3,1,0,45,3.433987204,0,1.609437912,0,3.433987204,3.80666249,#NAME?,0,0,0.197611743,Y,1
12085,41998,Operations,region_32,1,f,other,1,31,5,4,1,0,57,3.433987204,0,1.609437912,0,3.433987204,4.043051268,#NAME?,0,0,0.108951871,Y,1
12086,16061,Sales & Marketing,region_15,1,f,other,1,28,3,1,0,0,47,3.33220451,0,1.098612289,0,3.33220451,3.850147602,#NAME?,0,0,0.034763218,N,0
12087,36948,Procurement,region_7,1,m,other,1,23,3,2,0,0,72,3.135494216,0,1.098612289,0,3.135494216,4.276666119,#NAME?,0,0,0.060589068,N,0
12088,61126,Analytics,region_4,3,m,other,1,41,3,14,0,0,84,3.713572067,1.098612289,1.098612289,0,3.713572067,4.430816799,#NAME?,0,0,0.065501301,N,0
12089,34774,Procurement,region_27,3,m,other,1,43,1,7,0,0,69,3.761200116,1.098612289,0,0,3.761200116,4.234106505,#NAME?,0,0,0.019180816,N,0
12090,30344,Analytics,region_2,1,m,other,2,31,3,6,0,0,89,3.433987204,0,1.098612289,0.693147181,3.433987204,4.48863637,#NAME?,0.693147181,0.693147181,0.031389035,N,0
12091,42521,Technology,region_27,1,m,sourcing,1,25,3,2,0,0,78,3.218875825,0,1.098612289,0,3.218875825,4.356708827,#NAME?,0,0,0.053014029,N,0
12092,23042,Technology,region_7,3,m,other,1,36,5,10,0,0,83,3.583518938,1.098612289,1.609437912,0,3.583518938,4.418840608,#NAME?,0,0,0.131521862,Y,1
12093,57301,Procurement,region_2,1,m,sourcing,2,43,3,14,1,0,69,3.761200116,0,1.098612289,0.693147181,3.761200116,4.234106505,#NAME?,0.693147181,0.693147181,0.100142807,Y,1
12094,47777,Sales & Marketing,region_31,1,m,other,1,30,5,7,0,0,48,3.401197382,0,1.609437912,0,3.401197382,3.871201011,#NAME?,0,0,0.049475577,N,0
12095,42229,Sales & Marketing,region_13,1,m,sourcing,1,43,5,13,0,0,49,3.761200116,0,1.609437912,0,3.761200116,3.891820298,#NAME?,0,0,0.058219955,N,0
12096,67137,Sales & Marketing,region_9,1,m,other,2,30,3,5,0,0,50,3.401197382,0,1.098612289,0.693147181,3.401197382,3.912023005,#NAME?,0.693147181,0.693147181,0.008480616,N,0
12097,39155,Finance,region_2,1,m,sourcing,1,40,5,3,0,0,60,3.688879454,0,1.609437912,0,3.688879454,4.094344562,#NAME?,0,0,0.041741757,N,0
12098,31593,Sales & Marketing,region_1,1,m,sourcing,1,26,3,1,0,0,48,3.258096538,0,1.098612289,0,3.258096538,3.871201011,#NAME?,0,0,0.03825351,N,0
12099,74360,Technology,region_2,1,f,sourcing,1,42,2,10,0,0,82,3.737669618,0,0.693147181,0,3.737669618,4.406719247,#NAME?,0,0,0.030643092,N,0
12100,58881,Sales & Marketing,region_7,1,m,other,1,35,5,8,0,0,60,3.555348061,0,1.609437912,0,3.555348061,4.094344562,#NAME?,0,0,0.080479963,N,0
12101,55018,Sales & Marketing,region_6,1,m,other,1,30,2,4,0,0,50,3.401197382,0,0.693147181,0,3.401197382,3.912023005,#NAME?,0,0,0.014488275,N,0
12102,19902,Technology,region_1,1,f,sourcing,2,28,4,4,0,0,78,3.33220451,0,1.386294361,0.693147181,3.33220451,4.356708827,#NAME?,0.693147181,0.693147181,0.060287844,N,0
12103,49260,HR,region_31,1,m,other,1,31,5,7,0,0,54,3.433987204,0,1.609437912,0,3.433987204,3.988984047,#NAME?,0,0,0.028064292,N,0
12104,10104,Operations,region_2,1,f,sourcing,1,39,3,12,1,0,60,3.663561646,0,1.098612289,0,3.663561646,4.094344562,#NAME?,0,0,0.102058193,Y,1
12105,63968,Procurement,region_2,1,f,sourcing,1,30,2,6,0,0,64,3.401197382,0,0.693147181,0,3.401197382,4.158883083,#NAME?,0,0,0.03053646,N,0
12106,76077,Technology,region_2,3,f,sourcing,1,52,1,7,0,0,81,3.951243719,1.098612289,0,0,3.951243719,4.394449155,#NAME?,0,0,0.021366028,N,0
12107,54294,Operations,region_16,1,m,sourcing,2,35,5,4,1,0,93,3.555348061,0,1.609437912,0.693147181,3.555348061,4.532599493,#NAME?,0.693147181,0.693147181,0.120187669,Y,1
12108,68719,Legal,region_7,1,m,other,1,30,2,1,0,0,56,3.401197382,0,0.693147181,0,3.401197382,4.025351691,#NAME?,0,0,0.017343988,N,0
12109,45992,Finance,region_2,1,m,sourcing,1,37,5,10,0,0,60,3.610917913,0,1.609437912,0,3.610917913,4.094344562,#NAME?,0,0,0.051067711,N,0
12110,71304,Operations,region_2,1,m,referred,1,33,3,4,1,0,55,3.496507561,0,1.098612289,0,3.496507561,4.007333185,#NAME?,0,0,0.100824868,Y,1
12111,7280,Operations,region_13,3,m,other,1,42,5,13,1,0,60,3.737669618,1.098612289,1.609437912,0,3.737669618,4.094344562,#NAME?,0,0,0.200081122,Y,1
12112,55437,Sales & Marketing,region_29,1,m,sourcing,2,33,1,8,0,0,53,3.496507561,0,0,0.693147181,3.496507561,3.970291914,#NAME?,0.693147181,0.693147181,0.00849125,N,0
12113,17370,Technology,region_22,3,m,other,2,46,5,17,0,0,91,3.828641396,1.098612289,1.609437912,0.693147181,3.828641396,4.510859507,#NAME?,0.693147181,0.693147181,0.113591591,Y,1
12114,16085,Finance,region_22,2,f,other,2,24,3,1,1,0,60,3.17805383,0.693147181,1.098612289,0.693147181,3.17805383,4.094344562,#NAME?,0.693147181,0.693147181,0.136637921,Y,1
12115,34486,Finance,region_7,3,m,other,2,31,2,2,0,0,64,3.433987204,1.098612289,0.693147181,0.693147181,3.433987204,4.158883083,#NAME?,0.693147181,0.693147181,0.02556348,N,0
12116,15357,Technology,region_2,1,m,referred,1,32,3,1,1,0,79,3.465735903,0,1.098612289,0,3.465735903,4.369447852,#NAME?,0,0,0.141181559,Y,1
12117,36409,Sales & Marketing,region_7,1,m,sourcing,1,23,4,2,1,0,51,3.135494216,0,1.386294361,0,3.135494216,3.931825633,#NAME?,0,0,0.222231107,Y,1
12118,30884,Sales & Marketing,region_2,1,f,sourcing,1,23,3,1,0,0,49,3.135494216,0,1.098612289,0,3.135494216,3.891820298,#NAME?,0,0,0.043344103,N,0
12119,64719,Operations,region_31,1,m,other,1,31,3,9,1,0,62,3.433987204,0,1.098612289,0,3.433987204,4.127134385,#NAME?,0,0,0.08050367,N,0
12120,69446,Operations,region_2,1,f,other,1,47,1,6,0,0,61,3.850147602,0,0,0,3.850147602,4.110873864,#NAME?,0,0,0.012362414,N,0
12121,71779,Operations,region_2,1,m,sourcing,1,39,5,2,1,0,60,3.663561646,0,1.609437912,0,3.663561646,4.094344562,#NAME?,0,0,0.15196621,Y,1
12122,16163,Sales & Marketing,region_23,3,m,other,1,35,5,6,0,0,51,3.555348061,1.098612289,1.609437912,0,3.555348061,3.931825633,#NAME?,0,0,0.098482535,N,0
12123,36831,Sales & Marketing,region_30,1,m,sourcing,1,29,2,4,0,0,51,3.36729583,0,0.693147181,0,3.36729583,3.931825633,#NAME?,0,0,0.029416079,N,0
12124,8210,Operations,region_17,1,f,other,1,26,3,2,1,0,61,3.258096538,0,1.098612289,0,3.258096538,4.110873864,#NAME?,0,0,0.164703073,Y,1
12125,20123,Technology,region_5,1,f,sourcing,1,31,2,6,0,0,85,3.433987204,0,0.693147181,0,3.433987204,4.442651256,#NAME?,0,0,0.02149347,N,0
12126,44745,Technology,region_22,1,m,other,1,41,3,2,0,0,74,3.713572067,0,1.098612289,0,3.713572067,4.304065093,#NAME?,0,0,0.049458529,N,0
12127,27718,Sales & Marketing,region_7,3,m,other,1,43,4,2,1,0,97,3.761200116,1.098612289,1.386294361,0,3.761200116,4.574710979,#NAME?,0,0,0.167995271,Y,1
12128,368,Procurement,region_13,3,f,other,1,33,2,5,0,0,71,3.496507561,1.098612289,0.693147181,0,3.496507561,4.262679877,#NAME?,0,0,0.032714813,N,0
12129,67510,Procurement,region_17,1,f,other,2,27,3,1,0,0,69,3.295836866,0,1.098612289,0.693147181,3.295836866,4.234106505,#NAME?,0.693147181,0.693147181,0.051549144,N,0
12130,6090,Analytics,region_22,1,m,referred,1,26,5,4,0,0,88,3.258096538,0,1.609437912,0,3.258096538,4.477336814,#NAME?,0,0,0.101886354,Y,1
12131,69346,Technology,region_7,3,m,other,1,38,4,8,1,0,79,3.63758616,1.098612289,1.386294361,0,3.63758616,4.369447852,#NAME?,0,0,0.260125314,Y,1
12132,70562,Procurement,region_2,1,f,sourcing,1,39,4,5,1,0,73,3.663561646,0,1.386294361,0,3.663561646,4.290459441,#NAME?,0,0,0.142641244,Y,1
12133,30506,Analytics,region_22,1,m,other,2,25,3,3,1,0,83,3.218875825,0,1.098612289,0.693147181,3.218875825,4.418840608,#NAME?,0.693147181,0.693147181,0.150770056,Y,1
12134,45072,Finance,region_13,1,m,other,1,25,5,2,0,0,57,3.218875825,0,1.609437912,0,3.218875825,4.043051268,#NAME?,0,0,0.059019886,N,0
12135,75856,Technology,region_22,3,m,sourcing,1,43,1,15,0,0,79,3.761200116,1.098612289,0,0,3.761200116,4.369447852,#NAME?,0,0,0.039820031,N,0
12136,13466,Operations,region_15,1,m,sourcing,1,43,4,16,0,0,59,3.761200116,0,1.386294361,0,3.761200116,4.077537444,#NAME?,0,0,0.0404769,N,0
12137,17689,Sales & Marketing,region_13,1,m,other,1,36,3,9,0,0,50,3.583518938,0,1.098612289,0,3.583518938,3.912023005,#NAME?,0,0,0.033419346,N,0
12138,63895,Operations,region_2,3,f,other,1,20,3,1,0,0,61,2.995732274,1.098612289,1.098612289,0,2.995732274,4.110873864,#NAME?,0,0,0.054522981,N,0
12139,56687,Sales & Marketing,region_10,3,f,sourcing,1,37,4,7,1,0,50,3.610917913,1.098612289,1.386294361,0,3.610917913,3.912023005,#NAME?,0,0,0.156750792,Y,1
12140,45344,Sales & Marketing,region_14,1,m,other,1,37,4,9,0,0,51,3.610917913,0,1.386294361,0,3.610917913,3.931825633,#NAME?,0,0,0.038975014,N,0
12141,47305,Analytics,region_2,1,m,other,2,23,4,2,0,0,84,3.135494216,0,1.386294361,0.693147181,3.135494216,4.430816799,#NAME?,0.693147181,0.693147181,0.051384822,N,0
12142,63780,Analytics,region_16,3,m,sourcing,1,34,1,7,0,0,86,3.526360525,1.098612289,0,0,3.526360525,4.454347296,#NAME?,0,0,0.017800953,N,0
12143,16813,Sales & Marketing,region_2,1,m,other,2,55,3,11,1,0,51,4.007333185,0,1.098612289,0.693147181,4.007333185,3.931825633,#NAME?,0.693147181,0.693147181,0.070673501,N,0
12144,77437,Sales & Marketing,region_22,3,m,sourcing,1,43,2,15,0,0,47,3.761200116,1.098612289,0.693147181,0,3.761200116,3.850147602,#NAME?,0,0,0.040061405,N,0
12145,45065,Legal,region_31,1,m,sourcing,1,35,3,7,0,0,61,3.555348061,0,1.098612289,0,3.555348061,4.110873864,#NAME?,0,0,0.012615191,N,0
12146,11710,Operations,region_2,3,m,other,1,35,2,3,0,0,62,3.555348061,1.098612289,0.693147181,0,3.555348061,4.127134385,#NAME?,0,0,0.025582934,N,0
12147,49542,Analytics,region_11,1,m,other,2,35,4,3,1,0,83,3.555348061,0,1.386294361,0.693147181,3.555348061,4.418840608,#NAME?,0.693147181,0.693147181,0.075256408,N,0
12148,34881,HR,region_2,2,m,referred,1,24,4,2,1,0,51,3.17805383,0.693147181,1.386294361,0,3.17805383,3.931825633,#NAME?,0,0,0.124519375,Y,1
12149,65657,Technology,region_14,1,f,sourcing,1,43,2,5,1,0,81,3.761200116,0,0.693147181,0,3.761200116,4.394449155,#NAME?,0,0,0.076183065,N,0
12150,54310,Sales & Marketing,region_34,1,m,other,1,33,5,4,0,0,48,3.496507561,0,1.609437912,0,3.496507561,3.871201011,#NAME?,0,0,0.022768341,N,0
12151,47919,Procurement,region_2,1,f,sourcing,1,30,3,2,0,0,74,3.401197382,0,1.098612289,0,3.401197382,4.304065093,#NAME?,0,0,0.03879542,N,0
12152,25700,Sales & Marketing,region_13,1,m,other,1,42,5,9,0,0,50,3.737669618,0,1.609437912,0,3.737669618,3.912023005,#NAME?,0,0,0.055006028,N,0
12153,62541,HR,region_7,3,f,sourcing,1,40,3,6,0,0,53,3.688879454,1.098612289,1.098612289,0,3.688879454,3.970291914,#NAME?,0,0,0.026505261,N,0
12154,51978,Technology,region_31,3,m,other,1,32,4,10,0,0,80,3.465735903,1.098612289,1.386294361,0,3.465735903,4.382026635,#NAME?,0,0,0.060174714,N,0
12155,53705,Sales & Marketing,region_2,3,m,other,1,31,1,4,0,0,49,3.433987204,1.098612289,0,0,3.433987204,3.891820298,#NAME?,0,0,0.023036113,N,0
12156,51822,Operations,region_2,1,f,sourcing,1,49,5,2,0,0,70,3.891820298,0,1.609437912,0,3.891820298,4.248495242,#NAME?,0,0,0.039826532,N,0
12157,41582,Analytics,region_29,1,f,sourcing,1,28,4,6,0,0,84,3.33220451,0,1.386294361,0,3.33220451,4.430816799,#NAME?,0,0,0.029294222,N,0
12158,24547,Technology,region_31,1,f,other,1,31,1,6,0,0,80,3.433987204,0,0,0,3.433987204,4.382026635,#NAME?,0,0,0.018011613,N,0
12159,73552,Analytics,region_2,1,m,other,2,33,4,5,0,0,84,3.496507561,0,1.386294361,0.693147181,3.496507561,4.430816799,#NAME?,0.693147181,0.693147181,0.040068065,N,0
12160,42857,HR,region_2,1,m,sourcing,1,29,4,6,0,0,52,3.36729583,0,1.386294361,0,3.36729583,3.951243719,#NAME?,0,0,0.031363802,N,0
12161,7078,Operations,region_31,1,m,sourcing,1,28,4,2,0,0,59,3.33220451,0,1.386294361,0,3.33220451,4.077537444,#NAME?,0,0,0.031741831,N,0
12162,54861,Technology,region_5,3,m,other,1,46,3,6,0,0,82,3.828641396,1.098612289,1.098612289,0,3.828641396,4.406719247,#NAME?,0,0,0.025815258,N,0
12163,26995,Operations,region_7,3,m,other,1,44,5,4,1,0,63,3.784189634,1.098612289,1.609437912,0,3.784189634,4.143134726,#NAME?,0,0,0.206857866,Y,1
12164,72133,Sales & Marketing,region_1,3,m,sourcing,1,33,5,4,0,0,45,3.496507561,1.098612289,1.609437912,0,3.496507561,3.80666249,#NAME?,0,0,0.075313445,N,0
12165,46760,Finance,region_32,1,f,other,1,29,5,5,0,0,63,3.36729583,0,1.609437912,0,3.36729583,4.143134726,#NAME?,0,0,0.031252302,N,0
12166,19788,Procurement,region_17,1,m,other,1,45,4,12,0,0,64,3.80666249,0,1.386294361,0,3.80666249,4.158883083,#NAME?,0,0,0.066218325,N,0
12167,46980,Sales & Marketing,region_13,3,f,other,1,33,4,6,1,0,52,3.496507561,1.098612289,1.386294361,0,3.496507561,3.951243719,#NAME?,0,0,0.17524962,Y,1
12168,34580,Sales & Marketing,region_2,1,m,other,1,33,4,7,1,0,50,3.496507561,0,1.386294361,0,3.496507561,3.912023005,#NAME?,0,0,0.153826495,Y,1
12169,75131,Operations,region_32,1,m,other,1,36,3,3,0,0,59,3.583518938,0,1.098612289,0,3.583518938,4.077537444,#NAME?,0,0,0.015169901,N,0
12170,23582,Operations,region_26,1,f,other,1,36,4,2,1,0,55,3.583518938,0,1.386294361,0,3.583518938,4.007333185,#NAME?,0,0,0.095911922,N,0
12171,2184,Operations,region_2,3,f,sourcing,1,38,3,8,0,0,58,3.63758616,1.098612289,1.098612289,0,3.63758616,4.060443011,#NAME?,0,0,0.036171852,N,0
12172,57186,Sales & Marketing,region_12,1,m,other,1,38,1,5,0,0,46,3.63758616,0,0,0,3.63758616,3.828641396,#NAME?,0,0,0.012231448,N,0
12173,31015,Sales & Marketing,region_2,3,m,other,1,37,4,3,1,0,51,3.610917913,1.098612289,1.386294361,0,3.610917913,3.931825633,#NAME?,0,0,0.157370048,Y,1
12174,74034,Sales & Marketing,region_1,1,m,other,3,27,3,1,0,0,47,3.295836866,0,1.098612289,1.098612289,3.295836866,3.850147602,#NAME?,1.098612289,1.098612289,0.028596714,N,0
12175,9363,Sales & Marketing,region_22,1,m,other,1,35,2,3,0,0,46,3.555348061,0,0.693147181,0,3.555348061,3.828641396,#NAME?,0,0,0.030870933,N,0
12176,20607,Procurement,region_16,1,f,other,1,33,5,5,1,0,73,3.496507561,0,1.609437912,0,3.496507561,4.290459441,#NAME?,0,0,0.174315699,Y,1
12177,403,Finance,region_2,1,m,sourcing,1,32,3,6,0,0,61,3.465735903,0,1.098612289,0,3.465735903,4.110873864,#NAME?,0,0,0.028409476,N,0
12178,66606,Operations,region_27,1,m,other,1,34,3,8,0,0,72,3.526360525,0,1.098612289,0,3.526360525,4.276666119,#NAME?,0,0,0.030743141,N,0
12179,60801,Sales & Marketing,region_2,1,f,sourcing,1,56,4,6,1,0,47,4.025351691,0,1.386294361,0,4.025351691,3.850147602,#NAME?,0,0,0.100099396,Y,1
12180,54957,Technology,region_22,1,m,sourcing,4,30,3,5,0,0,79,3.401197382,0,1.098612289,1.386294361,3.401197382,4.369447852,#NAME?,1.386294361,1.386294361,0.04953852,N,0
12181,29451,R&D,region_2,1,m,sourcing,1,34,5,4,1,0,83,3.526360525,0,1.609437912,0,3.526360525,4.418840608,#NAME?,0,0,0.123150268,Y,1
12182,42552,Sales & Marketing,region_7,3,m,other,6,40,3,4,0,0,52,3.688879454,1.098612289,1.098612289,1.791759469,3.688879454,3.951243719,#NAME?,1.791759469,1.791759469,0.028746945,N,0
12183,7681,Operations,region_4,3,m,sourcing,1,42,5,6,1,0,64,3.737669618,1.098612289,1.609437912,0,3.737669618,4.158883083,#NAME?,0,0,0.266074424,Y,1
12184,53117,Operations,region_7,3,f,other,1,39,4,7,1,0,57,3.663561646,1.098612289,1.386294361,0,3.663561646,4.043051268,#NAME?,0,0,0.181714519,Y,1
12185,35300,Sales & Marketing,region_5,3,m,sourcing,1,35,3,7,0,0,52,3.555348061,1.098612289,1.098612289,0,3.555348061,3.951243719,#NAME?,0,0,0.024369082,N,0
12186,3483,Procurement,region_17,3,m,sourcing,1,40,3,12,0,0,75,3.688879454,1.098612289,1.098612289,0,3.688879454,4.317488114,#NAME?,0,0,0.065345847,N,0
12187,76854,Operations,region_28,3,m,other,1,34,3,8,1,0,59,3.526360525,1.098612289,1.098612289,0,3.526360525,4.077537444,#NAME?,0,0,0.156566384,Y,1
12188,2569,Sales & Marketing,region_23,1,m,other,4,29,3,5,0,0,52,3.36729583,0,1.098612289,1.386294361,3.36729583,3.951243719,#NAME?,1.386294361,1.386294361,0.036526053,N,0
12189,64309,Sales & Marketing,region_26,1,m,sourcing,1,49,3,16,0,0,50,3.891820298,0,1.098612289,0,3.891820298,3.912023005,#NAME?,0,0,0.023432672,N,0
12190,67041,Procurement,region_28,3,f,other,1,34,4,8,0,0,66,3.526360525,1.098612289,1.386294361,0,3.526360525,4.189654742,#NAME?,0,0,0.081584438,N,0
12191,6287,Sales & Marketing,region_13,1,f,sourcing,1,22,3,1,0,0,49,3.091042453,0,1.098612289,0,3.091042453,3.891820298,#NAME?,0,0,0.043589445,N,0
12192,26051,Procurement,region_2,1,f,other,1,37,4,4,1,0,74,3.610917913,0,1.386294361,0,3.610917913,4.304065093,#NAME?,0,0,0.145924393,Y,1
12193,48152,Procurement,region_13,1,m,sourcing,1,32,3,4,0,0,64,3.465735903,0,1.098612289,0,3.465735903,4.158883083,#NAME?,0,0,0.036952591,N,0
12194,35373,Operations,region_23,3,m,sourcing,2,39,3,14,0,0,62,3.663561646,1.098612289,1.098612289,0.693147181,3.663561646,4.127134385,#NAME?,0.693147181,0.693147181,0.0444317,N,0
12195,57409,Operations,region_27,1,f,other,3,32,5,7,1,0,56,3.465735903,0,1.609437912,1.098612289,3.465735903,4.025351691,#NAME?,1.098612289,1.098612289,0.146006753,Y,1
12196,66980,Sales & Marketing,region_2,3,m,sourcing,1,36,5,5,0,0,53,3.583518938,1.098612289,1.609437912,0,3.583518938,3.970291914,#NAME?,0,0,0.072835475,N,0
12197,38266,Procurement,region_22,1,m,other,4,29,5,4,1,0,69,3.36729583,0,1.609437912,1.386294361,3.36729583,4.234106505,#NAME?,1.386294361,1.386294361,0.223020038,Y,1
12198,26217,Sales & Marketing,region_2,1,m,sourcing,1,27,4,5,0,0,45,3.295836866,0,1.386294361,0,3.295836866,3.80666249,#NAME?,0,0,0.055891464,N,0
12199,57800,Operations,region_4,3,f,other,1,34,3,6,0,0,61,3.526360525,1.098612289,1.098612289,0,3.526360525,4.110873864,#NAME?,0,0,0.060387785,N,0
12200,70212,Procurement,region_2,3,m,sourcing,1,41,3,12,1,0,69,3.713572067,1.098612289,1.098612289,0,3.713572067,4.234106505,#NAME?,0,0,0.140018629,Y,1
12201,19570,Sales & Marketing,region_13,1,m,other,2,35,2,7,0,0,51,3.555348061,0,0.693147181,0.693147181,3.555348061,3.931825633,#NAME?,0.693147181,0.693147181,0.020275394,N,0
12202,59445,HR,region_28,1,m,sourcing,1,29,5,5,1,0,47,3.36729583,0,1.609437912,0,3.36729583,3.850147602,#NAME?,0,0,0.164949293,Y,1
12203,3845,Procurement,region_17,1,f,other,1,31,5,3,1,0,73,3.433987204,0,1.609437912,0,3.433987204,4.290459441,#NAME?,0,0,0.287437865,Y,1
12204,52337,Technology,region_2,2,f,referred,1,22,3,1,0,0,79,3.091042453,0.693147181,1.098612289,0,3.091042453,4.369447852,#NAME?,0,0,0.069176652,N,0
12205,38320,Legal,region_27,1,f,sourcing,3,26,5,2,1,0,64,3.258096538,0,1.609437912,1.098612289,3.258096538,4.158883083,#NAME?,1.098612289,1.098612289,0.099864032,N,0
12206,6642,Operations,region_2,1,f,sourcing,1,47,5,9,1,0,64,3.850147602,0,1.609437912,0,3.850147602,4.158883083,#NAME?,0,0,0.148880164,Y,1
12207,14797,HR,region_29,1,f,other,1,28,2,3,0,0,46,3.33220451,0,0.693147181,0,3.33220451,3.828641396,#NAME?,0,0,0.00834574,N,0
12208,16173,Technology,region_23,1,m,sourcing,1,29,5,3,1,0,79,3.36729583,0,1.609437912,0,3.36729583,4.369447852,#NAME?,0,0,0.324151711,Y,1
